"item","itemLabel","itemDescription","id"
"http://www.wikidata.org/entity/Q22256049","Sans Titre, (Die ich Rahman...) Tagebuch","work of art by Ulrich Meister","Q22256049"
"http://www.wikidata.org/entity/Q22258088","Tum de Dum","painting by Walter Swennen","Q22258088"
"http://www.wikidata.org/entity/Q22258508","Lidi","work of art by Johan Tahon","Q22258508"
"http://www.wikidata.org/entity/Q22259441","Court-yard","work of art by Luc Tuymans","Q22259441"
"http://www.wikidata.org/entity/Q22259620","Studie voor nachtscène","aquarel van Ludwig Vandevelde","Q22259620"
"http://www.wikidata.org/entity/Q22259935","Les Paroles (VIII)","work of art by Jan Vercruysse","Q22259935"
"http://www.wikidata.org/entity/Q22260581","Lineaire partituur","drawing by Milan Grygar (SMAK 2106)","Q22260581"
"http://www.wikidata.org/entity/Q22260986","Expo. T.L. in water","Zeichnung von Leo Copers","Q22260986"
"http://www.wikidata.org/entity/Q22261115","titel? proof","Druck von Christiaan Paul Damsté","Q22261115"
"http://www.wikidata.org/entity/Q22261676","Labyrinth and pleasure gardens n°4","work of art by Jan Vercruysse","Q22261676"
"http://www.wikidata.org/entity/Q22261878","Buteo Albicandatus 4","painting by Robert Devriendt","Q22261878"
"http://www.wikidata.org/entity/Q22261268","Het offer (Pax)","screen printing by Lucebert (SMAK 2937)","Q22261268"
"http://www.wikidata.org/entity/Q22261473","Indianer","painting by Lucebert (SMAK 3060)","Q22261473"
"http://www.wikidata.org/entity/Q22266485","Herqueville I-IV","work of art by Marthe Wéry","Q22266485"
"http://www.wikidata.org/entity/Q22266279","De Inquisiteur","painting by Lucebert (SMAK 3392)","Q22266279"
"http://www.wikidata.org/entity/Q22266276","Faust & Gretchen","painting by Lucebert (SMAK 3391)","Q22266276"
"http://www.wikidata.org/entity/Q22266442","Wegwarte","sculpture by Lois Weinberger","Q22266442"
"http://www.wikidata.org/entity/Q22259742","4 dagen 30","work of art by Jan Van Imschoot (SMAK 1499)","Q22259742"
"http://www.wikidata.org/entity/Q22256979","Neerhof met duif","tekening van Roger Raveel","Q22256979"
"http://www.wikidata.org/entity/Q22259759","Het succes van de vis","painting by Jan Van Imschoot (SMAK 1502)","Q22259759"
"http://www.wikidata.org/entity/Q22261904","Le perroquet perdu","painting by Jan Van Imschoot (SMAK 3232)","Q22261904"
"http://www.wikidata.org/entity/Q22279499","Terre Secrète","painting by Anna Staritsky","Q22279499"
"http://www.wikidata.org/entity/Q22280641","Zinken bak met water en brandende buislamp","Zeichnung von Leo Copers","Q22280641"
"http://www.wikidata.org/entity/Q22280727","titel? ed. 3/50","Druck von Hugo De Clercq","Q22280727"
"http://www.wikidata.org/entity/Q22281276","titel? ed. 20/100","work of art by Walter Swennen","Q22281276"
"http://www.wikidata.org/entity/Q22281403","The middle and three ends","sculpture by Marek Chlanda","Q22281403"
"http://www.wikidata.org/entity/Q22266788","Colorations anormales","work of art by Jan Van Imschoot (SMAK 3476)","Q22266788"
"http://www.wikidata.org/entity/Q120692581","De trap","painting by Paul Delvaux, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692581"
"http://www.wikidata.org/entity/Q22278702","Avaritia (ode aan de hebzucht) ed. 1/53","editie van Jan Van Imschoot (SMAK 4027)","Q22278702"
"http://www.wikidata.org/entity/Q22278733","Avaritia (ode aan de hebzucht / het plezier van de stier) ed. 1/56","editie van Jan Van Imschoot (SMAK 4028)","Q22278733"
"http://www.wikidata.org/entity/Q22251638","Calvari","work of art by Bruno Ceccobelli","Q22251638"
"http://www.wikidata.org/entity/Q120692575","Hera","painting by Gilbert Decock, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692575"
"http://www.wikidata.org/entity/Q22253203","Monodramas - 10 videos for broadcast television","videokunst (kunstwerken) van Stan Douglas","Q22253203"
"http://www.wikidata.org/entity/Q120692651","Sonny's Farm","painting by Peter Dean, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692651"
"http://www.wikidata.org/entity/Q22256381","Dach","sculpture by Oswald Oberhuber","Q22256381"
"http://www.wikidata.org/entity/Q120692531","Plus fidèle que nature","painting by Maurice Wyckaert, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692531"
"http://www.wikidata.org/entity/Q120692634","Peinture","painting by Claude Viallat, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692634"
"http://www.wikidata.org/entity/Q120692648","Poort met rode streep","painting by Roger Wittevrongel, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692648"
"http://www.wikidata.org/entity/Q120692590","Schilderij 999","painting by Leopold Leclercq, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692590"
"http://www.wikidata.org/entity/Q22269641","Katze","work of art by Katharina Fritsch","Q22269641"
"http://www.wikidata.org/entity/Q108742755","Offering","1993 painting by Jan Van Imschoot","Q108742755"
"http://www.wikidata.org/entity/Q22250604","Geruchsplastik","sculpture by Joseph Beuys","Q22250604"
"http://www.wikidata.org/entity/Q22261019","Big happenings are flowers for a political reality ed. 38/100","Druck von Geert Decloedt","Q22261019"
"http://www.wikidata.org/entity/Q22262254","Kobarweng or Where is Your Helicopter?","videokunst (kunstwerken) van Johan Grimonprez","Q22262254"
"http://www.wikidata.org/entity/Q22271849","Dicht","videokunst (kunstwerken) van Gert Robijns","Q22271849"
"http://www.wikidata.org/entity/Q22280506","Siedemnascie","installatie van Marek Chlanda","Q22280506"
"http://www.wikidata.org/entity/Q22250727","Tiananmen Square: Break-In Transmission","installatie van   Birnbaum, Dara","Q22250727"
"http://www.wikidata.org/entity/Q22250478","Tapis espagnol 17me siècle","painting by Raphaël Bejar","Q22250478"
"http://www.wikidata.org/entity/Q22250721","compilatie van videowerk van Dara Birnbaum","videokunst (kunstwerken) van Dara Birnbaum","Q22250721"
"http://www.wikidata.org/entity/Q22251629","Het geaborteerde denken (Man in blue)","installatie van   Carlier, Jan","Q22251629"
"http://www.wikidata.org/entity/Q22250808","titel? ed. 17/27","work of art by Jonathan Borofsky","Q22250808"
"http://www.wikidata.org/entity/Q22279551","untitled","painting by Anny Fourtina (SMAK 4090)","Q22279551"
"http://www.wikidata.org/entity/Q22252479","Vierkanten - Moving Space","work of art by Ronald Demeulemeester","Q22252479"
"http://www.wikidata.org/entity/Q22254899","Dragon Skeleton / Suture of the Wall - True Collection","performances (live) van Cai Guo-Qiang","Q22254899"
"http://www.wikidata.org/entity/Q22254107","Untitled No. 5","Zeichnung von Joel Fisher","Q22254107"
"http://www.wikidata.org/entity/Q22255082","ted hyber","installatie van   Hyber, Fabrice","Q22255082"
"http://www.wikidata.org/entity/Q22255349","Zero & Not","silkscreen by Joseph Kosuth","Q22255349"
"http://www.wikidata.org/entity/Q22254754","Untitled (Balances Transferred)","work of art by Graham Gillmore","Q22254754"
"http://www.wikidata.org/entity/Q22255024","Eén fotowerk van zijn installatie van de tentoonstelling ""Chambres d'Amis"", 1986.","work of art by François Hers","Q22255024"
"http://www.wikidata.org/entity/Q22255437","Your Portrait - May '66","installation by Tetsumi Kudo","Q22255437"
"http://www.wikidata.org/entity/Q22255693","Untitled (Prints from Documenta IX installation)","work of art by Zoe Leonard","Q22255693"
"http://www.wikidata.org/entity/Q22255242","Tekening gerealiseerd gedurende zijn lezing in het Museum van Hedendaagse Kunst (07.11.1989), in het kader van Europalia 1989.","Zeichnung von Tadashi Kawamata","Q22255242"
"http://www.wikidata.org/entity/Q22256307","Clown Torture (Dark and stormy night with laughter)","artwork - video installation","Q22256307"
"http://www.wikidata.org/entity/Q22255688","I Love Pussy/Lesbians/Gay and Proud and Dead/Blow Me","work of art by Zoe Leonard","Q22255688"
"http://www.wikidata.org/entity/Q22255866","Das Epitaphium","work of art by Józef Lukomski","Q22255866"
"http://www.wikidata.org/entity/Q22255682","Untitled ed.1/2","work of art by Zoe Leonard","Q22255682"
"http://www.wikidata.org/entity/Q22256061","From the archives of the church of Joey Stefano: I dreamt I was Fabrice Hybert Lover A story in 4 parts","Zeichnung von Bjarne Melgaard","Q22256061"
"http://www.wikidata.org/entity/Q22256142","3 Buildings Moskou","installatie van Carlo Mistiaen","Q22256142"
"http://www.wikidata.org/entity/Q22256253","Haut/Nabel","work of art by Josef Felix Müller","Q22256253"
"http://www.wikidata.org/entity/Q22257191","Nesting Bookcase","work of art by Joe Scanlan","Q22257191"
"http://www.wikidata.org/entity/Q22257327","Paesaggio Adottivo","work of art by Serse","Q22257327"
"http://www.wikidata.org/entity/Q22256956","'Klok' van de woning Gentstraat 343, Oostakker - deel van de installatie Chambres d'Amis"", 1986","work of art by Norbert Radermacher","Q22256956"
"http://www.wikidata.org/entity/Q22257197","Study for Krefeld","work of art by Joe Scanlan","Q22257197"
"http://www.wikidata.org/entity/Q22258724","Untitled (Stacked Plates)","sculpture by Robert Therrien","Q22258724"
"http://www.wikidata.org/entity/Q22259537","Monotype XIV","work of art by Hans Vandekerckhove","Q22259537"
"http://www.wikidata.org/entity/Q22259589","tekening Poe-Poe","work of art by Frank van den Broeck","Q22259589"
"http://www.wikidata.org/entity/Q22260391","Picasso's Guernica in the Style of Jackson Pollock","painting by Art & Language, first version destroyed during exhibition Art after '69. Current version in collection is the second creation, made the same year.","Q22260391"
"http://www.wikidata.org/entity/Q22260362","Sixtyseventh Copper Cardinal","work of art by Carl Andre","Q22260362"
"http://www.wikidata.org/entity/Q22259904","I am for violence uit de reeks ""I Am You"", ed. 15/300","work of art by Ben","Q22259904"
"http://www.wikidata.org/entity/Q22260020","Deel van installatie ""Chambres d'Amis""","work of art by Martin Walde","Q22260020"
"http://www.wikidata.org/entity/Q120692554","Ginder","painting by Bram Bogart, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692554"
"http://www.wikidata.org/entity/Q22260047","Moi + Toi & Nous uit de reeks ""I Am You"", ed. 15/300","work of art by Lawrence Weiner","Q22260047"
"http://www.wikidata.org/entity/Q22260098","Kelderraam met voetpad (+ 21 tegels)","work of art by Joseph Willaert","Q22260098"
"http://www.wikidata.org/entity/Q22260340","Salotto svedese moderno con tavolo quadrifoglio","work of art by Valerio Adami","Q22260340"
"http://www.wikidata.org/entity/Q22260836","Drie Bloemen voor Jan Hoet ed. 16/70","druk van Bartel-Joris Edmund","Q22260836"
"http://www.wikidata.org/entity/Q22260819","Suite Sixteen ed. 43/60","Druck von Robert Barry","Q22260819"
"http://www.wikidata.org/entity/Q22262034","Corps Noir","work of art by Ann Veronica Janssens","Q22262034"
"http://www.wikidata.org/entity/Q22261045","zonder titel ed. 13/49","work of art by Nicola De Maria","Q22261045"
"http://www.wikidata.org/entity/Q22261078","zonder titel ed. 10/25","work of art by Camille d'Have","Q22261078"
"http://www.wikidata.org/entity/Q22261128","Urban Landscapes ed. 32/75","work of art by Richard Estes","Q22261128"
"http://www.wikidata.org/entity/Q22261219","zonder titel ed. 25/25","Druck von Douglas Huebler","Q22261219"
"http://www.wikidata.org/entity/Q22261226","zonder titel ed. 41/70","Druck von Jos Jans","Q22261226"
"http://www.wikidata.org/entity/Q22262102","Ormai é Acqua","work of art by Ettore Spalletti","Q22262102"
"http://www.wikidata.org/entity/Q22261319","Zonder titel ed. 28/200","work of art by Eduardo Paolozzi","Q22261319"
"http://www.wikidata.org/entity/Q22261360","Zonder titel ed. 7/200","Druck von Gilbert Swimberghe","Q22261360"
"http://www.wikidata.org/entity/Q22261649","Brussel, eerste beweging","work of art by Christoph Fink","Q22261649"
"http://www.wikidata.org/entity/Q22261790","Untitled (Shy Man) ed. 5/5","work of art by Rosângela Rennó","Q22261790"
"http://www.wikidata.org/entity/Q22266848","Zonder Titel ed. 19/75","work of art by Karel Appel","Q22266848"
"http://www.wikidata.org/entity/Q22267734","The blind leading the blind, Dust-scape","work of art by Peter Buggenhout","Q22267734"
"http://www.wikidata.org/entity/Q108742472","Ascension","videokunstwerk van   Davydtchenko, Petr","Q108742472"
"http://www.wikidata.org/entity/Q22269511","Son of Painting 2001","painting by Masato Kobayashi","Q22269511"
"http://www.wikidata.org/entity/Q22261041","titel? ed. 28/200","Druck von Sonia Delaunay-Terk","Q22261041"
"http://www.wikidata.org/entity/Q22271197","Joseph Beuys is underrated","videokunst (kunstwerken) van Dennis Bellone","Q22271197"
"http://www.wikidata.org/entity/Q22271416","Dog ed. 5/5","videokunst (kunstwerken) van Annika Larsson","Q22271416"
"http://www.wikidata.org/entity/Q22271460","Bend II ed. 4/6","videokunst (kunstwerken) van Annika Larsson","Q22271460"
"http://www.wikidata.org/entity/Q22272021","Private girl","work of art by Cathy Wilkes","Q22272021"
"http://www.wikidata.org/entity/Q22277228","Coyote: I like America and America likes me","videokunstwerk van Joseph Beuys","Q22277228"
"http://www.wikidata.org/entity/Q22278013","Time is money ed. 100/120","work of art by François Welcomme","Q22278013"
"http://www.wikidata.org/entity/Q22279255","Following The Right Hand of Doris Day In 'Young Man With a Horn'","work of art by Pierre Bismuth","Q22279255"
"http://www.wikidata.org/entity/Q22279215","Phat Free ed. 8/25","videokunst (kunstwerken) van David Hammons","Q22279215"
"http://www.wikidata.org/entity/Q22254455","Concetto spaziale","work of art by Lucio Fontana, S.M.A.K.","Q22254455"
"http://www.wikidata.org/entity/Q22279774","To Navigate, in a Genuine Way, in the Unknown Necessitates an Attitude of Daring, but not One of Recklessness (Movements Generated from the Magical Passes of Carlos Castaneda) ed. 1/5","videokunst (kunstwerken) van Joachim Koester","Q22279774"
"http://www.wikidata.org/entity/Q22280813","EQUA - TRIA","sculpture by Pierre Heyvaert","Q22280813"
"http://www.wikidata.org/entity/Q22280873","BROADBAND BULLETIN BOARD NO. 2 - FOREST SCHOOL NOTES","work of art by Tamás Kaszás","Q22280873"
"http://www.wikidata.org/entity/Q22281372","Emotional Machine (Black VW and Japanese Woman with Opium)","collage van Surasi Kusolwong","Q22281372"
"http://www.wikidata.org/entity/Q22281284","Zonder titel ed. 194/200","work of art by Jimmie Durham","Q22281284"
"http://www.wikidata.org/entity/Q22281300","titel? ed. 37/50","work of art by Gilbert Swimberghe","Q22281300"
"http://www.wikidata.org/entity/Q22281450","Satier","work of art by Carl Andre","Q22281450"
"http://www.wikidata.org/entity/Q22938758","Standing Figure","painting by Marianna Schmidt","Q22938758"
"http://www.wikidata.org/entity/Q120692620","Gesprek","painting by Willem Van Hecke, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692620"
"http://www.wikidata.org/entity/Q120692431","Boeren","painting by Jean Brusselmans, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692431"
"http://www.wikidata.org/entity/Q22280819","Escurial","work of art by Luc Peire","Q22280819"
"http://www.wikidata.org/entity/Q22255860","Buffoni","painting by Lucebert (SMAK 836)","Q22255860"
"http://www.wikidata.org/entity/Q22938455","titel?","work of art by Marianna Schmidt (SMAK 5264)","Q22938455"
"http://www.wikidata.org/entity/Q22938501","titel?","work of art by Marianna Schmidt (SMAK 5275)","Q22938501"
"http://www.wikidata.org/entity/Q22939013","titel?","tekening van Marianna Schmidt (SMAK 5425)","Q22939013"
"http://www.wikidata.org/entity/Q22939018","titel?","tekening van Marianna Schmidt (SMAK 5426)","Q22939018"
"http://www.wikidata.org/entity/Q22939051","titel?","tekening van Marianna Schmidt (SMAK 5433)","Q22939051"
"http://www.wikidata.org/entity/Q22939098","titel?","work of art by Marianna Schmidt (SMAK 5445)","Q22939098"
"http://www.wikidata.org/entity/Q22939185","titel?","tekening van Marianna Schmidt (SMAK 5471)","Q22939185"
"http://www.wikidata.org/entity/Q22939224","titel?","tekening van Marianna Schmidt (SMAK 5480)","Q22939224"
"http://www.wikidata.org/entity/Q22939419","titel?","tekening van Marianna Schmidt (SMAK 5511)","Q22939419"
"http://www.wikidata.org/entity/Q22259677","Kunst na '68 in Europa","audio artwork by Rudy Van Elslande","Q22259677"
